business_name,phone,lat,lng,detail_link
Michelle Mullady Intuitive Living,(210) 501-9582,29.6376852548506,-98.4851484273091,https://www.yelp.com/biz/michelle-mullady-intuitive-living-san-antonio-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Daily Greenz,(805) 636-3812,34.424698,-119.686732,https://www.yelp.com/biz/daily-greenz-santa-barbara?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
BAMBU,(512) 832-8886,30.3773697955382,-97.6872049829422,https://www.yelp.com/biz/bambu-austin-4?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Cupprimo,(512) 335-7746,30.4330264596499,-97.7715101326797,https://www.yelp.com/biz/cupprimo-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Tous Les Jours,(512) 373-8080,30.3360919952393,-97.7201538085938,https://www.yelp.com/biz/tous-les-jours-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Enchanted Moon Apothecary,(210) 541-4916,29.4664422921176,-98.5176046702029,https://www.yelp.com/biz/enchanted-moon-apothecary-san-antonio-4?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Mozart's Coffee Roasters,(512) 477-2900,30.2955449740542,-97.7841031551361,https://www.yelp.com/biz/mozarts-coffee-roasters-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Whole Foods Market,(512) 345-5003,30.3892321344632,-97.7415479392868,https://www.yelp.com/biz/whole-foods-market-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Houndstooth Coffee,(512) 531-9417,30.3105879441575,-97.7400099372758,https://www.yelp.com/biz/houndstooth-coffee-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Fat Cats Organic Coffee And Dessert,(512) 296-2960,30.33849,-97.71895,https://www.yelp.com/biz/fat-cats-organic-coffee-and-dessert-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Bennu Coffee,(512) 478-4700,30.27987,-97.71957,https://www.yelp.com/biz/bennu-coffee-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Flightpath Coffeehouse,(512) 458-4472,30.31386,-97.71983,https://www.yelp.com/biz/flightpath-coffeehouse-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Cuppa Austin,(512) 382-6729,30.478247,-97.766299,https://www.yelp.com/biz/cuppa-austin-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
River City Donut 2,(512) 832-0425,30.4007580658814,-97.7037229620921,https://www.yelp.com/biz/river-city-donut-2-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Anderson's Coffee Company,(512) 453-1533,30.3085746765137,-97.7504272460938,https://www.yelp.com/biz/andersons-coffee-company-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Starbucks,(737) 207-1987,30.4027390884498,-97.7213206887245,https://www.yelp.com/biz/starbucks-austin-107?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Caffe Teo - Gelato and Espresso,(512) 451-9555,30.30661,-97.74514,https://www.yelp.com/biz/caffe-teo-gelato-and-espresso-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
It's a Grind,(512) 833-5858,30.4250364,-97.7160848,https://www.yelp.com/biz/its-a-grind-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Wanderlust Coffee Truck,(512) 902-1209,30.37313,-97.74603,https://www.yelp.com/biz/wanderlust-coffee-truck-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Cream Whiskers,(512) 394-7657,30.2862097165542,-97.7457139510651,https://www.yelp.com/biz/cream-whiskers-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Caffe Medici,(512) 524-5049,30.27954,-97.75937,https://www.yelp.com/biz/caffe-medici-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Collegewise - Austin,(512) 585-6811,30.3410558224327,-97.7553894386601,https://www.yelp.com/biz/collegewise-austin-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
College Inroads,(512) 200-3626,30.45924,-97.794876,https://www.yelp.com/biz/college-inroads-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Academic Answers,(512) 306-8567,30.2854594409868,-97.8139775190491,https://www.yelp.com/biz/academic-answers-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
The Princeton Review,(888) 964-8805,30.28362,-97.74163,https://www.yelp.com/biz/the-princeton-review-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Austin Admissions Consulting,(972) 591-1746,30.303430557251,-97.7435760498047,https://www.yelp.com/biz/austin-admissions-consulting-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
OnRamp College Counseling,(206) 465-3314,30.2707290649414,-97.7432250976563,https://www.yelp.com/biz/onramp-college-counseling-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Yvonne Espinoza College Counseling Services,(512) 633-3649,30.27956,-97.77209,https://www.yelp.com/biz/yvonne-espinoza-college-counseling-services-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
The Rolling Rooster,(512) 547-4444,30.437756835063,-97.6978736217692,https://www.yelp.com/biz/the-rolling-rooster-austin-3?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Hoover's Cooking,(512) 479-5006,30.2843863,-97.720344,https://www.yelp.com/biz/hoovers-cooking-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Austin Daily Press,(512) 828-6463,30.2802176628505,-97.7211093269837,https://www.yelp.com/biz/austin-daily-press-austin-4?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Cheddar's Scratch Kitchen,(512) 336-8855,30.4459905863115,-97.7878159672808,https://www.yelp.com/biz/cheddars-scratch-kitchen-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Cheddar's Scratch Kitchen,(512) 990-9600,30.444536112741,-97.6667929100541,https://www.yelp.com/biz/cheddars-scratch-kitchen-pflugerville?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
The Salty German,(512) 648-0331,30.00204,-98.104568,https://www.yelp.com/biz/the-salty-german-wimberley?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Dragon's Lair Comics & Fantasy,(512) 454-2399,30.35803,-97.732804,https://www.yelp.com/biz/dragons-lair-comics-and-fantasy-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Austin Books & Comics,(512) 454-4197,30.3186538432784,-97.7312459865316,https://www.yelp.com/biz/austin-books-and-comics-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Tribe Comics & Games,(512) 693-4300,30.241424,-97.784136,https://www.yelp.com/biz/tribe-comics-and-games-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Rogues Gallery Comics and Games,(512) 279-8888,30.4946571,-97.6766156,https://www.yelp.com/biz/rogues-gallery-comics-and-games-round-rock?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Titan Moon Comics,(512) 358-1030,30.479037,-97.8325295,https://www.yelp.com/biz/titan-moon-comics-cedar-park?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Wizard World Austin Comic Con,,30.2621994,-97.7396622,https://www.yelp.com/biz/wizard-world-austin-comic-con-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
The Sidekick Store,,30.3189667595739,-97.7323595793841,https://www.yelp.com/biz/the-sidekick-store-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Hops & Heroes Comics,(512) 220-9582,30.2661258202577,-97.7438680346915,https://www.yelp.com/biz/hops-and-heroes-comics-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Juniors Comic and Cards,(512) 282-1302,30.1747722625732,-97.8253326416016,https://www.yelp.com/biz/juniors-comic-and-cards-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Watson Murals,(512) 736-3331,30.371524810791,-97.7884674072266,https://www.yelp.com/biz/watson-murals-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Modern Love Murals,(646) 820-7679,30.2887382507324,-97.715461730957,https://www.yelp.com/biz/modern-love-murals-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Austin Curb Painting,(800) 319-5334,30.46656,-97.78358,https://www.yelp.com/biz/austin-curb-painting-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
"Mendez, Ruth Face and Body Art",(512) 435-1649,30.2675895690918,-97.7429885864258,https://www.yelp.com/biz/mendez-ruth-face-and-body-art-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Habitat Hunters,(512) 482-8651,30.3333419,-97.736226,https://www.yelp.com/biz/habitat-hunters-austin-7?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Austin Tenant Advisors,(512) 861-0525,30.2764,-97.74388,https://www.yelp.com/biz/austin-tenant-advisors-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Shire Commercial Real Estate,(512) 947-5896,30.456326,-97.816213,https://www.yelp.com/biz/shire-commercial-real-estate-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Austin Office Space,(512) 349-0003,30.3568535,-97.747837,https://www.yelp.com/biz/austin-office-space-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Horizon Realty,(512) 342-1800,30.3862495422363,-97.7367095947266,https://www.yelp.com/biz/horizon-realty-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Robert J Fischer Team - RJF Team,(512) 537-4977,30.503105,-97.613992,https://www.yelp.com/biz/robert-j-fischer-team-rjf-team-round-rock?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
ECR,(512) 505-0000,30.271986,-97.746849,https://www.yelp.com/biz/ecr-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Practice Real Estate Group - Austin,(512) 956-5076,30.404898,-97.7210816,https://www.yelp.com/biz/practice-real-estate-group-austin-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
"Csilla Lyerly, eXp Realty",(512) 413-5101,30.4029159545898,-97.755615234375,https://www.yelp.com/biz/csilla-lyerly-exp-realty-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Austin Office Solutions,(512) 699-2104,30.3639418,-97.7672768,https://www.yelp.com/biz/austin-office-solutions-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Business Suites,(512) 345-2994,30.3902461,-97.7482496,https://www.yelp.com/biz/business-suites-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Ungar & Company,(512) 419-0528,30.2616874,-97.7266305,https://www.yelp.com/biz/ungar-and-company-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
WJK Realty,(512) 554-5529,30.3532115,-97.7546999,https://www.yelp.com/biz/wjk-realty-austin-3?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Don Quick and Associates,(512) 255-3000,30.5161775973242,-97.6891275289307,https://www.yelp.com/biz/don-quick-and-associates-round-rock?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Regus Business Centres,(512) 514-6000,30.35355,-97.74936,https://www.yelp.com/biz/regus-business-centres-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Austin Absolute Realty,(512) 535-1134,30.4595967,-97.7948439,https://www.yelp.com/biz/austin-absolute-realty-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Advantage Austin Properties,(512) 418-0594,30.41921,-97.8461,https://www.yelp.com/biz/advantage-austin-properties-austin-3?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Rise Residential at JB Goodwin,(973) 432-7026,30.272378,-97.816757,https://www.yelp.com/biz/rise-residential-at-jb-goodwin-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Engel & Völkers Austin,(512) 328-3939,30.2803592,-97.8064781,https://www.yelp.com/biz/engel-and-v%C3%B6lkers-austin-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Jones Lang LaSalle,(512) 225-2700,30.2749501,-97.7657142,https://www.yelp.com/biz/jones-lang-lasalle-austin-6?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
"Jerry L. Johnson II,EA Real Estate",(512) 387-0813,30.3461818695068,-97.7677383422852,https://www.yelp.com/biz/jerry-l-johnson-ii-ea-real-estate-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Burlington Ventures,(512) 476-0111,30.30423,-97.7418299,https://www.yelp.com/biz/burlington-ventures-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Lynx Property Services,(512) 326-2722,30.249,-97.73524,https://www.yelp.com/biz/lynx-property-services-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Greater Austin Builders,(512) 663-9096,30.49264,-97.7659,https://www.yelp.com/biz/greater-austin-builders-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Dental Real Estate Experts,(512) 833-5300,30.37952,-97.79832,https://www.yelp.com/biz/dental-real-estate-experts-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
The Cameron Center,(512) 458-3151,30.33283,-97.68549,https://www.yelp.com/biz/the-cameron-center-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
John Pfluger Realty,(512) 251-4439,30.44286,-97.62809,https://www.yelp.com/biz/john-pfluger-realty-pflugerville-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Coop Realty,(512) 698-2118,30.3030605,-97.7460098,https://www.yelp.com/biz/coop-realty-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Austin Realty Executives,(512) 716-0300,30.4593202,-97.7942068,https://www.yelp.com/biz/austin-realty-executives-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
AQUILA Commercial,(512) 684-3800,30.2762154,-97.7658641,https://www.yelp.com/biz/aquila-commercial-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Asterra Properties,(512) 231-2020,30.3286,-97.73881,https://www.yelp.com/biz/asterra-properties-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Valtera Realty,(512) 838-3380,30.2312025,-97.7592631,https://www.yelp.com/biz/valtera-realty-austin-4?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Berns Commercial Properties,(512) 426-9401,30.2732601165771,-97.8167495727539,https://www.yelp.com/biz/berns-commercial-properties-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Lead Commercial,(512) 467-2222,30.245052,-97.756935,https://www.yelp.com/biz/lead-commercial-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Chicago Title,(512) 691-7668,30.276056,-97.817586,https://www.yelp.com/biz/chicago-title-austin-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Jaret Muraglia - JMM Real Estate & Commercial Developments FBG,(512) 906-9317,30.270474,-98.8662129,https://www.yelp.com/biz/jaret-muraglia-jmm-real-estate-and-commercial-developments-fbg-fredericksburg?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Heaven's Best Carpet Cleaning,(512) 264-2504,30.4127452348184,-98.0601831958008,https://www.yelp.com/biz/heavens-best-carpet-cleaning-briarcliff-2?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
Denali Cleaning Services,(512) 921-4048,30.367153,-97.801964,https://www.yelp.com/biz/denali-cleaning-services-austin?adjust_creative=gdeX343-yYSVXbH1za3E-A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=gdeX343-yYSVXbH1za3E-A
